,rf,r_market,r_market_excess,r_CLNX.MC,r_CLNX.MC_excess,r_ENC.MC,r_ENC.MC_excess,r_IBE.MC,r_IBE.MC_excess,r_ANA.MC,r_ANA.MC_excess,r_TEF.MC,r_TEF.MC_excess,r_AMS.MC,r_AMS.MC_excess,r_REP.MC,r_REP.MC_excess,r_SAB.MC,r_SAB.MC_excess,r_MEL.MC,r_MEL.MC_excess,r_FER.MC,r_FER.MC_excess,r_ELE.MC,r_ELE.MC_excess,r_IAG.MC,r_IAG.MC_excess,r_SAN.MC,r_SAN.MC_excess,r_COL.MC,r_COL.MC_excess,r_AENA.MC,r_AENA.MC_excess,r_CABK.MC,r_CABK.MC_excess,r_SCYR.MC,r_SCYR.MC_excess,r_ACS.MC,r_ACS.MC_excess,r_BBVA.MC,r_BBVA.MC_excess,r_MRL.MC,r_MRL.MC_excess,r_LRE.MC,r_LRE.MC_excess,r_ENG.MC,r_ENG.MC_excess,r_BKT.MC,r_BKT.MC_excess,r_NTGY.MC,r_NTGY.MC_excess,r_ITX.MC,r_ITX.MC_excess,r_GRF.MC,r_GRF.MC_excess,r_ALM.MC,r_ALM.MC_excess,r_NHH.MC,r_NHH.MC_excess,r_FCC.MC,r_FCC.MC_excess,r_IDR.MC,r_IDR.MC_excess,r_SLR.MC,r_SLR.MC_excess,r_PHM.MC,r_PHM.MC_excess,r_UNI.MC,r_UNI.MC_excess,r_LOG.MC,r_LOG.MC_excess,r_HOME.MC,r_HOME.MC_excess,r_GRE.MC,r_GRE.MC_excess,r_GEST.MC,r_GEST.MC_excess,r_SOL.MC,r_SOL.MC_excess,r_MAP.MC,r_MAP.MC_excess,r_PRS.MC,r_PRS.MC_excess,r_MDF.MC,r_MDF.MC_excess,r_ACX.MC,r_ACX.MC_excess,r_CIE.MC,r_CIE.MC_excess,r_ADX.MC,r_ADX.MC_excess,r_DOM.MC,r_DOM.MC_excess,r_TRE.MC,r_TRE.MC_excess,r_FDR.MC,r_FDR.MC_excess,r_ALB.MC,r_ALB.MC_excess,r_ALNT.MC,r_ALNT.MC_excess,r_GSJ.MC,r_GSJ.MC_excess,r_AEDAS.MC,r_AEDAS.MC_excess,r_LDA.MC,r_LDA.MC_excess,r_GCO.MC,r_GCO.MC_excess,r_CAF.MC,r_CAF.MC_excess,r_ENER.MC,r_ENER.MC_excess,r_ANE.MC,r_ANE.MC_excess,r_TLGO.MC,r_TLGO.MC_excess,r_ROVI.MC,r_ROVI.MC_excess
2020-12-23,-2.2244524494952067e-05,0.01756949647251238,0.017591740997007332,0.0012122140857737662,0.0012344187057442557,0.0030211235601342867,0.0030433281801047762,0.013692713191728378,0.013714917811698868,0.0017286892523604713,0.0017508938723309608,0.02935681262886547,0.02937901724883596,0.013053919703997607,0.013076124323968097,0.04618530150118505,0.04620750612115554,0.05659828321222049,0.05662048783219098,0.06623745531329983,0.06625965993327032,0.0066874643145971024,0.006709668934567592,0.013215816264098734,0.013238020884069224,0.07067987047521584,0.07070207509518633,0.034966394823374713,0.0349885994433452,0.020113031984796637,0.020135236604767126,0.02435438282946123,0.02437658744943172,0.01877934039957352,0.018801545019544008,0.012594410650842658,0.012616615270813147,0.026325548145876176,0.026347752765846666,0.028996398892576103,0.029018603512546592,0.03206396691483371,0.0320861715348042,0.03010755458423664,0.03012975920420713,0.018967935315951756,0.018990139935922246,0.022623425333925695,0.022645629953896185,0.022801265074048116,0.022823469694018605,0.004270063746174557,0.004292268366145047,-0.010730523062281727,-0.010708318442311238,0.016759891573494112,0.016782096193464602,0.020467610219344623,0.020489814839315112,0.017709417837816765,0.017731622457787255,0.016727193487915404,0.016749398107885893,-0.0008787547259464512,-0.0008565501059759617,-0.003355679384173138,-0.0033334747642026485,0.014126339077453087,0.014148543697423577,0.04370178795838231,0.0437239925783528,0.014141524950806339,0.014163729570776828,0.02893889413154227,0.02896109875151276,0.0031038878911704426,0.003126092511140932,0.030075157932454744,0.030097362552425233,0.001227079957328181,0.0012492845772986705,0.008820304483130093,0.008842509103100582,-0.03083695775089701,-0.03081475313092652,0.010372931523131124,0.010395136143101613,0.013096410978889583,0.013118615598860073,-0.009142876866729766,-0.009120672246759276,-0.0040540560410581294,-0.00403185142108764,0.05476668524825956,0.05478888986823005,0.004077483804046267,0.004099688424016756,0.014230256549768283,0.014252461169738773,0.007325973999029234,0.007348178618999723,0.006741623515932993,0.006763828135903482,0.0,2.2204619970489503e-05,,,0.020833515635490185,0.020855720255460675,0.014492835202681631,0.01451503982265212,,,,,0.0,2.2204619970489503e-05,-0.01578950701204329,-0.0157673023920728
2020-12-24,-2.20849087949615e-05,0.0046943001740638035,0.004716385082858765,-0.0042372782233741635,-0.004215033698879211,-0.003012023863875446,-0.002989779339380494,-0.00043567673260214157,-0.0004134322081071895,-0.011216527208254723,-0.011194282683759771,0.012742713062404265,0.012764957586899217,0.028823254537953202,0.028845499062448154,0.017804870803340922,0.017827115327835874,0.0169304413365845,0.016952685861079453,0.01121656298726581,0.011238807511760762,-0.0026571600763992675,-0.0026349155519043155,-0.007826017396745155,-0.007803772872250203,0.023776231151763083,0.023798475676258035,0.019278601913396587,0.01930084643789154,-0.004312914255373057,-0.004290669730878105,-0.0014410343598185715,-0.0014187898353236195,-0.014285825318500978,-0.014263580794006026,0.01990018874704602,0.019922433271540974,-0.0021984897388116487,-0.0021762452143166966,0.004655680410067253,0.004677924934562205,0.01618134169126928,0.016203586215764232,0.004175369074014279,0.004197613598509231,-0.002190004260265388,-0.002167759735770436,-0.009608850302959104,-0.009586605778464152,-0.003980792302599623,-0.003958547778104671,0.003092527135790668,0.00311477166028562,-0.00500623787675003,-0.004983993352255078,0.008241720119428253,0.008263964643923205,0.008596086964157923,0.008618331488652875,0.0,2.2244524494952067e-05,-0.017167317591463616,-0.017145073066968664,-0.001758971353619465,-0.001736726829124513,-0.027609564643564122,-0.02758732011906917,0.008064579673868089,0.00808682419836304,-0.007389165207159931,-0.007366920682664979,0.04581652309147555,0.0458387676159705,-0.028124988079071045,-0.028102743554576093,-0.008767205013268664,-0.008744960488773712,0.05943688068351105,0.059459125208006,-0.006740287042617421,-0.006718042518122469,0.027322377674172005,0.027344622198666957,0.07575750049918883,0.07577974502368379,-0.0006553668509762245,-0.0006331223264812724,-0.0027701661298422664,-0.0027479216053473143,0.003460232846885569,0.0034824773713805213,-0.009497899092757667,-0.009475654568262715,0.021153846731210013,0.021176091255704965,-0.003045857734943591,-0.003023613210448639,0.00127532457666657,0.001297569101161522,0.0,2.2244524494952067e-05,-0.008928833577966921,-0.00890658905347197,0.0,2.2244524494952067e-05,,,0.008503271037395121,0.008525515561890074,-0.007792190497961982,-0.0077699459734670295,,,,,0.010989064734602039,0.01101130925909699,0.021390456555470783,0.021412701079965735
2020-12-28,-2.200510334304795e-05,0.0054367376756765395,0.0054587427790195875,0.006686854452452096,0.006708939361247057,0.01812693425593781,0.01814901916473277,0.018744437491600374,0.018766522400395336,0.038394461785849376,0.03841654669464434,-0.017076187283823763,-0.0170541023750288,-0.006591910532835699,-0.006569825624040737,-0.003115274948179869,-0.0030931900393849077,-0.004366797923020416,-0.004344713014225454,-0.005119509578604631,-0.005097424669809669,0.017762029621226638,0.0177841145300216,0.01621387692805909,0.01623596183685405,0.019125673316657155,0.019147758225452116,-0.029775207168596496,-0.029753122259801534,-0.009901007862731515,-0.009878922953936553,0.025974033679065922,0.025996118587860884,0.006545202483445589,0.006567287392240551,-0.0048777592976657624,-0.004855674388870801,0.0036723475073536793,0.003694432416148641,-0.005365690491038855,-0.005343605582243893,-0.021656111332551742,-0.02163402642375678,0.01871107093519697,0.018733155843991933,0.013168716171821027,0.013190801080615988,-0.003384745099397679,-0.0033626601906027176,0.027178187800013243,0.027200272708808204,0.014643421147594315,0.014665506056389277,0.00503142639413845,0.005053511302933411,0.025431505625107764,0.025453590533902726,0.011363602191471367,0.011385687100266328,0.005800648438718969,0.005822733347513931,0.02183406910805119,0.021856154016846152,0.009691599381514981,0.009713684290309943,0.02354584282681782,0.02356792773561278,0.025454654472099714,0.025476739380894675,0.014888342839219693,0.014910427748014654,-0.019047338625386212,-0.01902525371659125,0.11897102283623728,0.11899310774503224,0.002601376452197268,0.0026234613609922297,0.2559055532005723,0.25592763810936725,0.0,2.20849087949615e-05,-0.02234039160124901,-0.02231830669245405,-0.016901359262977644,-0.016879274354182683,-0.005464386279253164,-0.005442301370458202,0.009259372231525065,0.009281457140320026,0.027586195704395466,0.027608280613190428,0.01780815578457906,0.017830240693374022,-0.009416249564865642,-0.00939416465607068,0.023421824511847378,0.02344390942064234,0.012739026576783496,0.012761111485578458,-0.03272725154750622,-0.03270516663871126,-0.01801784080029889,-0.01799575589150393,0.0047617299415327885,0.00478381485032775,,,-0.005058827805095478,-0.005036742896300517,0.017015668744558843,0.017037753653353804,,,,,0.030193214805160906,0.030215299713955868,-0.026178028917511864,-0.026155944008716903
2020-12-29,-2.2164715845596206e-05,0.0023541746531647867,0.002376339369010383,0.017713444320382132,0.01773544942372518,0.02225501156942311,0.02227701667276616,0.004706800332468175,0.004728805435811223,-0.010924477025424095,-0.010902471922081047,0.003352614774029039,0.003374619877372087,0.010617030397477967,0.010639035500821015,-0.000721027815136166,-0.000699022711793118,-0.015076886217068819,-0.015054881113725771,-0.015437395919657315,-0.015415390816314267,-0.003054231302478505,-0.003032226199135457,0.00689956187119134,0.006921566974534388,-0.020643408356169846,-0.020621403252826798,0.00038585379138944553,0.0004078588947324935,0.015624984754157634,0.01564698985750068,0.010548535894490563,0.01057054099783361,-0.0041801695386957105,-0.0041581644353526626,0.0,2.200510334304795e-05,-0.004024727301844333,-0.004002722198501285,-0.002452288573945194,-0.002430283470602146,0.013671867244302804,0.013693872347645852,-0.01938796345213467,-0.019365958348791623,-0.0043324937992531565,-0.0043104886959101085,0.0,2.200510334304795e-05,-0.007004063386773618,-0.00698205828343057,0.001139527498756454,0.001161532602099502,0.002085979637874713,0.002107984741217761,-0.019486401806351417,-0.01946439670300837,-0.0407302937640569,-0.040708288660713854,-0.0092273326745681,-0.009205327571225053,-0.0014244542873529387,-0.0014024491840098907,0.03141358250252302,0.03143558760586607,-0.00947227509946491,-0.009450269996121863,0.005673741210129979,0.005695746313473027,-0.0036674448864638665,-0.0036454397831208185,0.04854366628092599,0.04856567138426904,0.06321841411411722,0.06324041921746026,0.029060712827235324,0.029082717930578372,-0.07993733851625917,-0.07991533341291612,-0.004318433057808102,-0.004296427954465054,-0.007617006378539903,-0.007595001275196855,-0.025787974669222002,-0.025765969565878954,0.005054940826764609,0.005076945930107657,0.015596371392666564,0.015618376496009612,0.11521251966910051,0.11523452477244356,0.00807530432758452,0.008097309430927568,0.005703494467514503,0.005725499570857551,0.009950063093449257,0.009972068196792305,0.0037734566580156503,0.0037954617613586983,-0.022556463154117412,-0.022534458050774364,0.0,2.200510334304795e-05,0.004739472317531135,0.004761477420874183,,,0.0,2.200510334304795e-05,0.016730979932259693,0.01675298503560274,,,,,-0.022274310218847848,-0.0222523051155048,0.032258131711787597,0.032280136815130644
2020-12-30,-2.20849087949615e-05,-0.0024954620089965296,-0.002473377100201568,-0.012064786551722162,-0.012042621835876566,-0.007256743547800593,-0.007234578831954996,0.0,2.2164715845596206e-05,-0.005947269218981588,-0.005925104503135992,-0.0063792422247372915,-0.006357077508891695,-0.0032829060872474614,-0.003260741371401865,-0.003367850676851525,-0.0033456859610059286,0.005009651667545745,0.005031816383391341,0.0139373504883753,0.013959515204220896,-0.005251525290837944,-0.005229360574992348,-0.0026490596765467167,-0.0026268949607011205,0.014782298638373659,0.014804463354219255,-0.006366851169495424,-0.006344686453649828,-0.011076926159681477,-0.011054761443835881,0.0006959484606732236,0.0007181131765188198,-0.005130815784959997,-0.0051086510691144005,0.011764509064823736,0.011786673780669332,0.0073473926833445,0.0073695573991900964,0.0014749754534411075,0.0014971401692867037,-0.0044957183261906675,-0.004473553610345071,-0.002081060786792599,-0.0020588960709470028,-0.0054391639781320444,-0.005416999262286448,0.0020377443046877275,0.0020599090205333237,-0.0047020401001557355,-0.004679875384310139,0.001138069890946447,0.0011602346067920433,-0.0004163113314503697,-0.0003941466156047735,-0.0027099531585058623,-0.002687788442660266,0.01903362652044005,0.019055791236285646,0.008149032351993934,0.00817119706783953,0.0057061597209409065,0.005728324436786503,0.006768183229402647,0.006790347945248243,-0.0027321978843480865,-0.0027100331685024903,0.019746108171420085,0.01976827288726568,-0.00981605596595081,-0.009793891250105213,0.007407394267704426,0.007429558983550022,0.021621601001636348,0.021643765717481944,-0.001512879380161536,-0.0014907146643159397,0.06643958278128803,0.06646174749713363,-0.0037174441638614386,-0.0036952794480158424,-0.015350875616413018,-0.015328710900567422,-0.04411769217479555,-0.04409552745894996,0.004592062881917824,0.004614227597763421,0.005420119504504273,0.005442284220349869,-0.024072207324714046,-0.02405004260886845,-0.001335045046615524,-0.0013128803307699277,0.007561400968312704,0.0075835656841583,0.004926282051960662,0.004948446767806258,-0.010025072639795019,-0.010002907923949422,0.015384725270212174,0.01540688998605777,0.017201783243243174,0.01722394795908877,0.009434000705945023,0.009456165421790619,,,-0.013559511015395098,-0.013537346299549502,0.00506338834813902,0.005085553063984616,,,,,-0.014388478842697117,-0.01436631412685152,-0.0026042427277425118,-0.0025820780118969155
2020-12-31,-2.3202353011453347e-05,-0.009896461787219368,-0.009873259434207915,-0.01661667081686935,-0.01659458590807439,-0.007310068846936302,-0.00728798393814134,-0.003407029623936908,-0.0033849447151419465,-0.00256411074933216,-0.0025420258405371987,-0.007948624570112028,-0.007926539661317067,-0.019104088974806088,-0.019082004066011127,-0.004344756042856002,-0.00432267113406104,-0.019661973169280422,-0.01963988826048546,-0.017182234308230737,-0.017160149399435776,-0.0057193863570066394,-0.005697301448211678,-0.010624273298275977,-0.010602188389481015,-0.03371995531599303,-0.03369787040719807,-0.014369181646391782,-0.01434709673759682,-0.0012445400014308161,-0.0012224550926358546,-0.01112663068458708,-0.011104545775792118,-0.015002204109272999,-0.014980119200478037,-0.021317346303587392,-0.02129526139479243,-0.009846762964604516,-0.009824678055809555,-0.009572998619588713,-0.009550913710793751,0.003870987645673507,0.0038930725544684686,-0.02606872142469685,-0.02604663651590189,-0.01750079555494921,-0.01747871064615425,-0.0004517574351321496,-0.0004296725263371881,-0.0047245676387144275,-0.004702482729919466,-0.013262575646415087,-0.013240490737620125,-0.0054144628659494876,-0.005392377957154526,-0.01086954606431878,-0.010847461155523819,-0.011494289461962293,-0.011472204553167331,0.01616632480017821,0.016188409708973173,-0.009929104562319768,-0.009907019653524807,-0.006722682879878539,-0.006700597971083577,-0.02739727232644984,-0.027375187417654878,-0.011065066906270071,-0.01104298199747511,-0.017348159122742457,-0.017326074213947495,0.0018381713395001498,0.0018602562482951113,0.02645502698898361,0.02647711189777857,-0.003535311473730318,-0.0035132265649353567,0.05431304525870018,0.05433513016749514,-0.009328142645218751,-0.00930605773642379,-0.0055679234086953855,-0.005545838499900424,-0.04769224561882923,-0.04767016071003427,-0.01676081421094,-0.01673872930214504,-0.008984833635474754,-0.008962748726679792,-0.0010277987674616185,-0.001005713858666657,0.005347596175859115,0.0053696810846540766,0.01500940815701668,0.01503149306581164,0.026960623954929375,0.026982708863724336,-0.013923932283402718,-0.013901847374607756,0.007575722936950413,0.007597807845745375,0.011273963445124657,0.011296048353919619,-0.014018862426274148,-0.013996777517479186,,,0.0017180973518320375,0.001740182260626999,-0.011335094594898565,-0.011313009686103603,,,,,0.006082781527144254,0.006104866435939216,-0.010443850606199567,-0.010421765697404606
2021-01-04,-2.2523867358681393e-05,0.003158403134018384,0.003180927001377065,0.041123776785541244,0.0411469791385527,0.01148752141950471,0.011510723772516163,0.017521361770970634,0.017544564123982087,0.003427528657387713,0.003450731010399166,0.01664116322814424,0.016664365581155693,-0.025184704215592824,-0.02516150186258137,-0.017454510617251784,-0.01743130826424033,-0.01751414232166415,-0.017490939968652697,-0.06381117155329241,-0.06378796920028096,-0.017256672490508107,-0.017233470137496654,0.00089483557757708,0.0009180379305885333,-0.0725851318368782,-0.07256192948386675,0.011229375491409677,0.01125257784442113,-0.007476614345906185,-0.007453411992894732,-0.026019637060417877,-0.025996434707406424,0.013326950475897492,0.013350152828908946,-0.014851687396813196,-0.014828485043801742,-0.0051566044819973955,-0.005133402128985942,0.010656910564498245,0.010680112917509699,-0.028277675268652658,-0.028254472915641204,0.0032119025241601484,0.0032351048771716018,-0.003896299072354781,-0.0038730967193433274,-0.018083171458102787,-0.018059969105091334,0.005538266127445013,0.005561468480456466,-0.007680558837880436,-0.007657356484868982,0.008794036360376456,0.00881723871338791,0.014652019803680805,0.014675222156692258,-0.021802216889086234,-0.02177901453607478,-0.00909095232110646,-0.009067749968095007,-0.018624671594536624,-0.01860146924152517,0.03722508844482331,0.03724829079783476,0.07957749512836654,0.07960069748137799,0.0013987160962141143,0.0014219184492255676,0.013871445260972504,0.013894647613983957,-0.0036697791496107524,-0.003646576796599299,0.02319591607154603,0.023219118424557483,-0.029903716322864038,-0.029880513969852585,0.025757587689451578,0.02578079004246303,-0.005022029805341055,-0.004998827452329602,0.03135497976445678,0.031378182117468234,0.03877219442437552,0.03879539677738697,0.028780175017971477,0.02880337737098293,-0.014505777048161916,-0.014482574695150463,0.01954738409941892,0.019570586452430372,0.021276606006520815,0.02129980835953227,0.0027726301846737744,0.0027958325376852278,-0.03579950186109604,-0.035776299508084586,0.02182278860511766,0.021845990958129113,-0.022556463154117412,-0.02253326080110596,-0.0345597092351303,-0.034536506882118845,0.06161136342445839,0.06163456577746984,,,-0.0017151505562035263,-0.001691948203192073,0.006369412885230297,0.00639261523824175,,,,,0.022974528386363158,0.02299773073937461,0.010554075797110984,0.010577278150122438
2021-01-05,-2.2404146590160323e-05,-0.0009507352734602348,-0.0009283311268700745,-0.014861222549949149,-0.014838698682590468,-0.019510636486045785,-0.019488112618687103,-0.01553979325498056,-0.01551726938762188,-0.00512376833775674,-0.005101244470398059,0.007274902035996567,0.007297425903355248,0.00275583138719937,0.0027783552545580514,0.07697997739695528,0.07700250126431396,0.03680274310648235,0.03682526697384103,-0.0009336719786834369,-0.0009111481113247555,-0.014407920539791452,-0.014385396672432771,-0.008940466743010411,-0.00891794287565173,-0.0021071487427574143,-0.002084624875398733,0.003506774077953523,0.003529297945312204,0.0031387288323232454,0.003161252699681927,-0.0014440370626284116,-0.0014215131952697302,0.0023485822602535844,0.002371106127612266,0.0005022977442137311,0.0005248216115724125,0.016290394013000364,0.016312917880359046,-0.0009809301859554642,-0.0009584063185967828,0.019841291611778056,0.019863815479136737,-0.011739587121018635,-0.011717063253659954,-0.013691034659723544,-0.013668510792364863,0.03406983323714696,0.034092357104505644,-0.0070809610624928965,-0.007058437195134215,-0.0034829987907903925,-0.003460474923431711,-0.0004151016173911115,-0.0003925777500324301,-0.0018050663279172152,-0.0017825424605585338,0.005943408573054532,0.005965932440413213,0.00917435595365812,0.009196879821016801,0.01678838794195081,0.016810911809309492,0.08401302722203385,0.08403555108939254,0.012393988241689469,0.01241651210904815,-0.04050297507925782,-0.04048045121189914,0.012437788971823904,0.012460312839182586,0.0,2.2523867358681393e-05,-0.027707865684607924,-0.027685341817249243,0.008359475405541161,0.008381999272899843,0.011816827759445037,0.011839351626803718,0.008832641326924406,0.008855165194283088,0.015200867004887986,0.015223390872246667,-0.024883409422724823,-0.02486088555536614,0.0019365867469578468,0.0019591106143165282,-0.008841489856580842,-0.00881896598922216,0.0645811842622741,0.06460370812963279,0.0013021514137427914,0.0013246752811014728,0.060829494944185214,0.060852018811543895,-0.00495035019849388,-0.004927826331135199,-0.01381918736204768,-0.013796663494688999,-0.003846181317552988,-0.0038236574501943066,0.03695143899589293,0.03697396286325161,0.004464413702433445,0.0044869375697921265,,,0.0017180973518320375,0.0017406212191907189,0.00506338834813902,0.005085912215497701,,,,,0.04255316126750408,0.04257568513486276,0.020887701212399135,0.020910225079757816
2021-01-06,-2.2523867358681393e-05,0.03198415679262179,0.03200668065998047,-0.0565700416469489,-0.05654763750035874,0.01603792288466055,0.01606032703125071,0.04351518157313783,0.04353758571972799,0.025751155517773405,0.025773559664363566,0.049352951564062275,0.049375355710652435,0.023359649343356992,0.023382053489947152,0.01374588690129297,0.01376829104788313,0.06378264929938982,0.06380505344597998,0.04485985169608098,0.04488225584267114,0.010507215476032394,0.010529619622622555,0.021199704322627744,0.021222108469217904,0.05610853473269528,0.05613093887928544,0.06872437159164169,0.06874677573823185,0.005006266818020189,0.005028670964610349,0.02024575449665189,0.02026815864324205,0.05670105238868284,0.056723456535273,0.036664916095218825,0.036687320241808985,0.021857953384074147,0.021880357530664307,0.057682744976483624,0.057705149123073785,-0.0019455352959245609,-0.0019231311493344005,0.012958975258236194,0.012981379404826354,0.020679789124764092,0.020702193271354252,0.06099732846273853,0.06101973260932869,0.01875302709178439,0.01877543123837455,0.02524267488148757,0.02526507902807773,-0.005813997028741524,-0.005791592882151364,0.009041652421921453,0.009064056568511614,0.033973631140088,0.03399603528667816,0.002272568247358331,0.002294972393948491,0.014357457736780654,0.014379861883370815,0.06245296659807731,0.06247537074466747,-0.018041369104244698,-0.018018964957654537,0.011645095349298806,0.011667499495888967,0.004913981032570458,0.004936385179160618,0.0036832960325929864,0.0037057001791831468,0.06476684193850679,0.06478924608509695,0.023834147190394672,0.023856551336984833,0.017518231712372323,0.017540635858962483,0.02751737997407755,0.02753978412066771,-0.01604276540816718,-0.01602036126157702,0.03668262017846402,0.03670502432505418,0.024269765781633756,0.024292169928223917,0.011267832514813447,0.011290236661403608,0.014218055255572848,0.014240459402163008,0.016905078355610836,0.016927482502200997,0.031277184085882315,0.031299588232472475,0.014925361962643047,0.014947766109233207,0.011465113263201099,0.011487517409791259,0.027027131187865594,0.027049535334455754,0.00445453350204339,0.00447693764863355,-0.024444345280180246,-0.024421941133590086,,,0.051458019579085024,0.051480423725675184,0.018891644962986787,0.018914049109576947,,,,,-0.002267572151416375,-0.0022451680048262146,0.04347838785259972,0.04350079199918988
2021-01-07,-2.2483960036012718e-05,0.0042513443625187275,0.00427382832255474,-0.01620025644641987,-0.016177732579061188,0.08243204314434815,0.08245456701170684,0.004497332226827799,0.004519856094186481,0.05523000740224293,0.05525253126960161,0.02781768429641973,0.027840208163778413,-0.0466599190617637,-0.04663739519440502,0.0036157096385884824,0.0036382335059471638,0.0630864574253811,0.06310898129273979,-0.009839062073590643,-0.009816538206231962,-0.013562464317147804,-0.013539940449789123,-0.004858554291075179,-0.0048360304237164975,-0.0074264343228985785,-0.007403910455539897,0.014714119524761982,0.014736643392120663,-0.011207972792629861,-0.01118544892527118,-0.012756855721615667,-0.012734331854256986,0.037694000865865496,0.03771652473322418,-0.007751619749418293,-0.007729095882059611,-0.011051764134686226,-0.011029240267327545,0.009979190991034947,0.010001714858393629,0.009096757297633928,0.00911928116499261,0.011727144325848204,0.011749668193206886,0.0061060317694250354,0.006128555636783717,0.04196419048206512,0.041986714349423804,0.024371277415749182,0.024393801283107863,-0.006439318971738661,-0.00641679510437998,-0.004594808711766429,-0.004572284844407748,0.0134408584886887,0.013463382356047382,-0.011428605992386931,-0.01140608212502825,-0.004535101898812122,-0.00451257803145344,-0.017692869577419446,-0.017670345710060764,0.09560909294697728,0.09563161681433596,0.014435840719619453,0.014458364586978134,0.014388394149624784,0.014410918016983465,-0.001222507015211649,-0.0011999831478529677,0.007339315873553964,0.007361839740912646,0.08029204803585777,0.08031457190321645,0.017712473797046435,0.017734997664405117,0.06456245332109556,0.06458497718845424,0.0024344574076973213,0.0024569812750560027,0.006521719834980733,0.006544243702339414,0.02461543540277611,0.02463795927013479,0.02956591835796951,0.029588442225328193,0.02321248351046723,0.02323500737782591,0.07943923678740683,0.07946176065476551,0.00895127769288706,0.008973801560245742,0.0025273679826387507,0.002549891849997432,-0.02352937334056926,-0.023506849473210578,0.017632310278598018,0.0176548341459567,-0.01879695081557764,-0.01877442694821896,-0.003326142304899582,-0.0033036184375409006,-0.0068339815932788595,-0.006811457725920178,,,0.001631424282449112,0.0016539481498077935,0.006180456007067292,0.006202979874425973,,,,,0.011363628604845522,0.011386152472204203,0.029411723545332613,0.029434247412691295
2021-01-08,-2.236424046675456e-05,0.0026116042756896274,0.002633968516156382,0.014542334415249547,0.01456481837528556,-0.035646846712636404,-0.03562436275260039,0.017907957382456097,0.01793044134249211,0.014274500500969678,0.01429698446100569,-0.00474340845221688,-0.004720924492180867,0.005281651721072755,0.005304135681108768,-0.017563798061075775,-0.017541314101039762,-0.02967141054564726,-0.029648926585611246,0.018066870649339428,0.01808935460937544,0.01879014869651363,0.018812632656549644,0.0110964107284941,0.011118894688530112,-0.0017266258306396498,-0.001704141870603637,-0.011815329998609791,-0.011792846038573779,0.0,2.2483960036012718e-05,0.010050207947346568,0.01007269190738258,0.00042743887276608383,0.00044992283280209655,-0.008789327366422572,-0.00876684340638656,0.002523235145756697,0.0025457191057927098,-0.0174631493181574,-0.017440665358121388,-0.007727020299412968,-0.007704536339376955,-0.014752347352901207,-0.014729863392865195,0.005241332421819012,0.005263816381855024,0.0026175698828507787,0.0026400538428867915,0.026069430130673865,0.026091914090709878,0.018680899148719954,0.018703383108755967,-0.0004196306420365392,-0.0003971466820005265,0.00884161115613824,0.008864095116174253,0.004335024365880624,0.004357508325916637,0.01252865395015812,0.012551137910194132,0.017290999822737296,0.01731348378277331,-0.1351002014552194,-0.13507771749518338,-0.0012936927699856993,-0.0012712088099496865,-0.0007092779558128814,-0.0006867939957768687,0.001224003367915616,0.0012464873279516286,0.012750555757742976,0.012773039717778989,-0.11711713027551562,-0.11709464631547961,-0.026852342528421058,-0.026829858568385045,-0.10107816607659681,-0.1010556821165608,-0.0018214325327369218,-0.0017989485727009091,0.0010798997045644576,0.0011023836646004703,-0.012012036200245158,-0.011989552240209145,-0.01099786019314053,-0.010975376233104517,-0.012704204749474868,-0.012681720789438855,-0.010822527618364663,-0.01080004365832865,0.008872060191393416,0.008894544151429429,0.010924318152836454,0.010946802112872467,0.01656612271655966,0.016588606676595674,-0.0012378577203830954,-0.0012153737603470827,0.01915704484530667,0.019179528805342683,0.04560636598515244,0.045628849945188454,-0.018348402980293943,-0.01832591902025793,,,0.004886159683429314,0.004908643643465327,-0.0085994896424757,-0.008577005682439687,,,,,0.020224705447375424,0.020247189407411437,-0.009523893681736784,-0.009501409721700771
