,rf,r_market,r_market_excess,r_CLNX.MC,r_CLNX.MC_excess,r_ENC.MC,r_ENC.MC_excess,r_IBE.MC,r_IBE.MC_excess,r_ANA.MC,r_ANA.MC_excess,r_TEF.MC,r_TEF.MC_excess,r_AMS.MC,r_AMS.MC_excess,r_SAB.MC,r_SAB.MC_excess,r_MEL.MC,r_MEL.MC_excess,r_FER.MC,r_FER.MC_excess,r_ELE.MC,r_ELE.MC_excess,r_SAN.MC,r_SAN.MC_excess,r_COL.MC,r_COL.MC_excess,r_AENA.MC,r_AENA.MC_excess,r_CABK.MC,r_CABK.MC_excess,r_ACS.MC,r_ACS.MC_excess,r_SCYR.MC,r_SCYR.MC_excess,r_REP.MC,r_REP.MC_excess,r_BBVA.MC,r_BBVA.MC_excess,r_LRE.MC,r_LRE.MC_excess,r_MRL.MC,r_MRL.MC_excess,r_ENG.MC,r_ENG.MC_excess,r_BKT.MC,r_BKT.MC_excess,r_NTGY.MC,r_NTGY.MC_excess,r_ITX.MC,r_ITX.MC_excess,r_GRF.MC,r_GRF.MC_excess,r_IAG.MC,r_IAG.MC_excess,r_ALM.MC,r_ALM.MC_excess,r_FCC.MC,r_FCC.MC_excess,r_IDR.MC,r_IDR.MC_excess,r_UNI.MC,r_UNI.MC_excess,r_SLR.MC,r_SLR.MC_excess,r_PHM.MC,r_PHM.MC_excess,r_REN.MC,r_REN.MC_excess,r_HOME.MC,r_HOME.MC_excess,r_GRE.MC,r_GRE.MC_excess,r_NXT.MC,r_NXT.MC_excess,r_SOL.MC,r_SOL.MC_excess,r_GEST.MC,r_GEST.MC_excess,r_MAP.MC,r_MAP.MC_excess,r_NHH.MC,r_NHH.MC_excess,r_MDF.MC,r_MDF.MC_excess,r_ACX.MC,r_ACX.MC_excess,r_CIE.MC,r_CIE.MC_excess,r_ADX.MC,r_ADX.MC_excess,r_DOM.MC,r_DOM.MC_excess,r_FDR.MC,r_FDR.MC_excess,r_TRE.MC,r_TRE.MC_excess,r_ALB.MC,r_ALB.MC_excess,r_ALNT.MC,r_ALNT.MC_excess,r_ANE.MC,r_ANE.MC_excess,r_GSJ.MC,r_GSJ.MC_excess,r_AEDAS.MC,r_AEDAS.MC_excess,r_LDA.MC,r_LDA.MC_excess,r_CAF.MC,r_CAF.MC_excess,r_ TRE.MC,r_ TRE.MC_excess,r_ENER.MC,r_ENER.MC_excess,r_TLGO.MC,r_TLGO.MC_excess,r_ROVI.MC,r_ROVI.MC_excess
2020-02-07,-2.136671727148709e-05,-3.0557081474258396e-05,-9.190364202771306e-06,0.0028734832878467564,0.0028947702140513787,-0.019497233213493614,-0.019475946287288992,-0.010115686857824824,-0.010094399931620202,0.022770555266801162,0.022791842193005785,-0.0009643976176316738,-0.0009431106914270515,-0.017947997104590496,-0.017926710178385874,-0.0007096219486234512,-0.0006883350224188289,-0.009370789702151772,-0.00934950277594715,0.0013830512693526753,0.0014043381955572976,-0.0031911130997875903,-0.003169826173582968,0.007571855567653163,0.007593142493857785,0.026612907612867387,0.02663419453907201,-0.004999954531796469,-0.004978667605591847,0.012169733449235665,0.012191020375440287,0.012272042946606332,0.012293329872810954,0.006971666522664677,0.006992953448869299,-0.0054581947607186265,-0.005436907834514004,0.02490212974089223,0.024923416667096854,-0.005891054848017996,-0.005869767921813374,0.0007752257972923893,0.0007965127234970115,0.00404045059123237,0.004061737517436992,0.003590340398212266,0.0036116273244168884,-0.002914119564452311,-0.0028928326382476888,-0.0021901357620381923,-0.00216884883583357,0.0041112883349399,0.004132575261144522,-0.018584435217914752,-0.01856314829171013,-0.02625827589475993,-0.026236988968555308,-0.0017420372240244397,-0.0017207502978198175,-0.0063119197655107095,-0.006290632839306087,0.029784928565907753,0.029806215492112376,0.03962705776354247,0.039648344689747095,-0.0004282554124206417,-0.00040696848621601944,-0.03726710358792973,-0.037245816661725106,-0.004975017767451129,-0.004953730841246506,0.045602530175559375,0.045623817101764,-0.007812009020830124,-0.007790722094625502,,,-0.051127019989748224,-0.0511057330635436,0.004617864628090773,0.004639151554295395,0.02152624325028696,0.02154753017649158,0.015197554071740171,0.015218840997944794,-0.023444136697187812,-0.02342284977098319,-0.025948230664966987,-0.025926943738762365,0.027868786964637682,0.027890073890842304,0.0027101053259677155,0.0027313922521723377,0.034296040945379636,0.03431732787158426,0.024436070919178876,0.0244573578453835,-0.006536028614078981,-0.006514741687874359,-0.006472484571348525,-0.006451197645143902,,,-0.004504562130925205,-0.004483275204720583,-0.024038443831635226,-0.024017156905430603,,,-0.015853728048854543,-0.01583244112264992,0.024436070919178876,0.0244573578453835,,,0.008488872843045225,0.008510159769249848,0.011583126091651907,0.01160441301785653
2020-02-10,-2.136671727148709e-05,0.000509632045663011,0.0005309987629344981,0.004408182530785565,0.004429549248057052,0.010989022921487068,0.011010389638758555,0.01021905966538128,0.010240426382652768,0.001855197121282126,0.0018765638385536132,-0.00627419152065678,-0.006252824803385293,0.007637654292563356,0.007659021009834843,0.0035504548052054385,0.0035718215224769256,-0.002027016495326883,-0.002005649778055396,0.006560882509866861,0.006582249227138348,0.00040036518060859727,0.00042173189788008436,-0.005830575043237807,-0.00580920832596632,0.00549885794470284,0.005520224661974327,-0.0035471322413446194,-0.0035257655240731323,0.0006870090128732187,0.0007083757301447058,-0.004587176726342568,-0.004565810009071081,0.011538385551822739,0.011559752269094226,-0.012936048434414538,-0.01291468171714305,0.002869499203792314,0.002890865921063801,0.010370323030161277,0.010391689747432764,0.005422184273699671,0.005443550990971158,-0.0020122091365951666,-0.0019908424193236796,-0.0003256291504322162,-0.0003042624331607291,-0.011273491871790609,-0.011252125154519121,-0.0012542724033094421,-0.001232905686037955,0.008188971170022041,0.008210337887293528,-0.0025062959429213993,-0.0024849292256499123,0.036704114104973984,0.03672548082224547,0.01396148855924495,0.013982855276516437,-0.004537282338152759,-0.004515915620881272,0.013390543541181854,0.013411910258453341,0.0011211018829935249,0.001142468600265012,0.013281965797771411,0.013303332515042898,-0.006451603464609712,-0.006430236747338225,-0.0010000313129107097,-0.0009786645956392226,-0.009345771069191988,-0.009324404351920501,-0.002625836673240789,-0.002604469955969302,,,-0.011008002888048374,-0.010986636170776887,-0.0033429838320582217,-0.0033216171147867346,-0.022988485149212368,-0.02296711843194088,-0.07784429267665904,-0.07782292595938756,-0.00786069533633249,-0.007839328619061003,-0.0066597569850265215,-0.006638390267755034,0.00797457284948333,0.007995939566754817,0.016216181765945414,0.0162375484832169,-0.0017452463063784007,-0.0017238795891069136,-0.030275275786635247,-0.03025390906936376,0.004385893706309485,0.004407260423580972,0.0,2.136671727148709e-05,,,0.0,2.136671727148709e-05,-0.004926088597974054,-0.004904721880702567,,,0.01115249862324963,0.011173865340521116,-0.030275275786635247,-0.03025390906936376,,,0.0016835005482418453,0.0017048672655133323,0.0038167530118526916,0.0038381197291241786
2020-02-11,-2.1526304199492863e-05,0.006784801281071617,0.00680632758527111,0.008777671483476857,0.008799038200748344,0.013975158486778883,0.01399652520405037,0.012042240109326752,0.012063606826598239,0.010185182749682165,0.010206549466953652,-0.0011332528805746422,-0.0011118861633031552,0.0021657225695645987,0.002187089286836086,-0.009669877465548704,-0.009648510748277217,0.016926222555418535,0.016947589272690022,0.01818170058463431,0.018203067301905795,0.004400025810088692,0.0044213925273601795,0.008731800512283172,0.00875316722955466,0.017968676449492627,0.017990043166764114,0.002669794990148633,0.00269116170742012,-0.05115004694783121,-0.05112868023055972,0.03752468903053119,0.037546055747802676,0.03574124245707999,0.03576260917435148,0.012311329567163076,0.012332696284434563,-0.0017171372358767423,-0.0016957705186052552,0.021994166485042488,0.022015533202313975,0.01386758074988581,0.013888947467157298,0.009677645571101623,0.00969901228837311,0.0022773802063777993,0.0022987469236492863,-0.0038005676850139114,-0.0037792009677424243,0.0047095972333808245,0.004730963950652312,0.018119368487092613,0.0181407352043641,0.04020108481088691,0.0402224515281584,0.0007226187364801628,0.0007439854537516499,0.015490620224937635,0.015511986942209122,0.02643582012007295,0.026457186837344437,0.014270559482008727,0.014291926199280214,0.012317990248386756,0.012339356965658244,0.03847788562642118,0.03849925234369267,0.006493496931913034,0.006514863649184521,-0.011511607822785708,-0.01149024110551422,-0.0031446061798816594,-0.0031232394626101723,0.005264165180128844,0.005285531897400331,,,0.0017574925252146212,0.0017788592424861083,0.007966464813855989,0.007987831531127476,0.001960935364141436,0.0019823020814129233,0.022727270528163812,0.0227486372454353,0.014775147321798077,0.014796514039069564,0.015987527212016905,0.016008893929288392,0.0015823547100961566,0.0016037214273676437,0.010638322610896145,0.010659689328167632,0.05244749752606137,0.05246886424333286,0.02743610881136349,0.027457475528634978,-0.004366741641626426,-0.004345374924354939,-0.009772015168454162,-0.009750648451182675,,,0.009049807144499988,0.009071173861771475,0.0148515866098331,0.014872953327104588,,,0.008578412508328803,0.00859977922560029,0.02743610881136349,0.027457475528634978,,,0.010084110976132266,0.010105477693403753,0.007604481595671508,0.0076258483129429955
2020-02-12,-2.1526304199492863e-05,0.005848742591490597,0.0058702688956900895,0.004568189222296404,0.004589715526495897,-0.02450231168950112,-0.02448078538530163,-0.0071393259865449865,-0.007117799682345494,0.011915663476061322,0.011937189780260815,0.025932039123903516,0.02595356542810301,-0.0005401808681159137,-0.0005186545639164208,0.020480998494997182,0.020502524799196675,0.01131814034584,0.011339666650039493,-0.004380160922314857,-0.004358634618115365,-0.0035842695347021447,-0.003562743230502652,0.021963962821435645,0.021985489125635138,0.005372165837026488,0.005393692141225981,-0.0017751889848365288,-0.001753662680637036,0.04377696425715061,0.0437984905613501,0.0076141351095471155,0.007635661413746608,0.006608019348352645,0.006629545652552138,0.0019615843621132445,0.0019831106663127374,0.0183453874400612,0.018366913744260693,0.005738918882493893,0.005760445186693386,0.010638357211053995,0.010659883515253488,0.007188580264417821,0.007210106568617314,0.016228708768319056,0.01625023507251855,0.0033913177810089845,0.0034128440852084774,-0.01562511446604098,-0.015603588161841486,-0.0027615837855178293,-0.0027400574813183365,0.020665743992712482,0.020687270296911975,-0.031046924381544216,-0.031025398077344724,-0.00508480901545294,-0.005063282711253447,0.007992853021314028,0.008014379325513521,0.014590994251639344,0.014612520555838837,0.03982297103942156,0.039844497343621055,0.011400654475425487,0.01142218077962498,0.029032296867715468,0.02905382317191496,0.06734188257464635,0.06736340887884584,0.025236568385065494,0.025258094689264987,0.00523527133850199,0.005256797642701483,,,0.08421040258613544,0.08423192889033493,0.012479386824123084,0.012500913128322577,0.008806120349990287,0.00882764665418978,0.04126987791265657,0.041291404216856065,0.0014772841954440175,0.0014988104996435103,0.036548167212580696,0.03656969351678019,0.016587457343386403,0.016608983647585895,0.014473647788055155,0.014495174092254648,0.02491705440941283,0.024938580713612324,0.024861857538241328,0.02488338384244082,0.007675549959318184,0.007697076263517677,0.0,2.1526304199492863e-05,,,-0.029895365972598564,-0.02987383966839907,0.009755977715887987,0.00977750402008748,,,0.003645192538303643,0.003666718842503136,0.024861857538241328,0.02488338384244082,,,0.016638922632258968,0.01666044893645846,0.011320712130904687,0.01134223843510418
2020-02-13,-2.1486406868165275e-05,-0.0030784057719003277,-0.0030569193650321624,-0.0010827638913215587,-0.0010612375871220658,-0.01569862803850508,-0.015677101734305587,0.01534042763795962,0.015361953942159112,-0.012681105375729529,-0.012659579071530036,-0.01516589610814234,-0.015144369803942848,-0.010270259807688698,-0.010248733503489205,0.0009336339433849705,0.0009551602475844634,-0.01579985089049185,-0.015778324586292358,-0.002030311478042557,-0.002008785173843064,-0.0015986918637018732,-0.0015771655595023804,-0.004045628760354192,-0.004024102456154699,-0.0015266280162947732,-0.0015051017120952803,-0.013040845705731385,-0.013019319401531892,-0.0058923137118511715,-0.005870787407651679,0.0006299122455080131,0.0006514385497075059,-0.013858575697576758,-0.013837049393377265,-0.008222505274613212,-0.00820097897041372,-0.005817128411677475,-0.005795602107477982,0.017118403395698367,0.01713992969989786,-0.011278471550455915,-0.011256945246256422,-0.0015861727026271755,-0.0015646463984276826,0.004790557562126763,0.0048120838663262555,-0.009294602945538188,-0.009273076641338696,-0.007936430448391207,-0.007914904144191715,0.014769193297685668,0.01479071960188516,-0.006311074001306594,-0.006289547697107101,0.013412813558715042,0.013434339862914535,-0.001703669653215667,-0.0016821433490161741,-0.03700432941919507,-0.03698280311499558,-0.008731467781409319,-0.008709941477209826,0.042553254089081616,0.04257478039328111,-0.01167484691595766,-0.011653320611758167,-0.01253916613549999,-0.012517639831300498,-0.05028457622435967,-0.050263049920160174,-0.009230745755709147,-0.009209219451509654,-0.018229263972386,-0.018207737668186508,,,-0.026429385396785632,-0.02640785909258614,-0.005751882483985837,-0.0057303561797863445,-0.0029097816780311314,-0.0028882553738316386,-0.02439029265698056,-0.02436876635278107,-0.025284516738284912,-0.02526299043408542,-0.025954937546025625,-0.025933411241826132,-0.016316803068507246,-0.016295276764307753,-0.018158278490123414,-0.01813675218592392,-0.0032413992557878135,-0.0032198729515883207,-0.014375494330615801,-0.014353968026416308,0.008704971965404207,0.0087264982696037,0.0,2.1526304199492863e-05,,,-0.03235737959372631,-0.03233585328952682,0.0,2.1526304199492863e-05,,,-0.004842604491978042,-0.004821078187778549,-0.014375494330615801,-0.014353968026416308,,,-0.0081833000202165,-0.008161773716017007,-0.018656596066993658,-0.018635069762794165
2020-02-14,-2.14066134042179e-05,0.004742779967943367,0.004764186581347585,0.02774783708915196,0.027769323496020126,-0.020201909627506676,-0.02018042322063851,0.02502352786495954,0.025045014271827704,0.01192651330088279,0.011947999707750956,0.002085321555454378,0.0021068079623225433,-0.005461564349686254,-0.005440077942818089,-0.006062186326174612,-0.006040699919306447,0.00735790777038714,0.007379394177255305,0.01288579241237331,0.012907278819241474,0.004803861527621356,0.004825347934489521,-0.0039349009978908445,-0.003913414591022679,0.006880766823653683,0.006902253230521849,0.011111137450963371,0.011132623857831536,-0.0212693566758132,-0.021247870268945035,-0.01636262678012501,-0.016341140373256846,-0.003697943754631172,-0.003676457347763007,-0.0011842247875417655,-0.0011627383806736002,-0.010381376775375206,-0.010359890368507041,0.00841509299951948,0.008436579406387645,0.013688305812565194,0.013709792219433359,0.01787108234045176,0.017892568747319926,-0.004449842670862458,-0.004428356263994293,0.020042554711378058,0.020064041118246223,0.005760025899263388,0.005781512306131553,0.0009096621243132041,0.0009311485311813694,0.014289475326778156,0.014310961733646321,-0.021323524497211754,-0.02130203809034359,0.008532566159533017,0.008554052566401182,-0.002744877671215673,-0.0027233912643475078,-0.009326484550163938,-0.009304998143295773,-0.018367377721681843,-0.018345891314813678,-0.0073320077726061195,-0.007310521365737954,-0.012698393399996566,-0.0126769069931284,0.033965908568948766,0.03398739497581693,0.05279505349875846,0.052816539905626625,0.01856774021004548,0.018589226616913646,,,0.013296576828911277,0.013318063235779443,-0.00041345435333040026,-0.000391967946462235,-0.00778212576572701,-0.007760639358858845,-0.018749945284797565,-0.0187284588779294,0.00583663307502702,0.005858119481895185,-0.008546916060020227,-0.008525429653152061,-0.005529443379258203,-0.005507956972390038,0.003963091323235357,0.003984577730103522,0.0341462563775099,0.03416774278437806,0.01093896732323052,0.010960453730098685,-0.011866275036750085,-0.01184478862988192,0.02302632990657183,0.023047816313439995,,,0.007961651308050044,0.00798313771491821,-0.002415370496574143,-0.0023938840897059777,,,0.015815050634170547,0.015836537041038712,0.01093896732323052,0.010960453730098685,,,0.004950491368243659,0.004971977775111824,0.015209041075789909,0.015230527482658074
2020-02-17,-2.1526304199492863e-05,0.006568414742476936,0.0065899410466764285,0.0,2.14066134042179e-05,0.02116113464956193,0.021182541262966148,0.018885354539288857,0.018906761152693075,0.009066144828454359,0.009087551441858577,0.021770358642573262,0.02179176525597748,0.0016473482037291376,0.0016687548171333555,0.011025212706451848,0.011046619319856066,-0.00597612868455244,-0.005954722071148222,0.01272171769727759,0.012743124310681808,0.014342367200920414,0.014363773814324632,0.007518635078781033,0.007540041692185251,-0.012908234012569797,-0.012886827399165579,-0.0029700389759612644,-0.0029486323625570465,0.0014250376785458485,0.0014464442919500664,0.023672381508610174,0.023693788122014392,-0.002969823204063471,-0.002948416590659253,-0.009881477232155378,-0.00986007061875116,-0.0028609248900465234,-0.0028395182766423055,0.012517468250635932,0.01253887486404015,-0.0022503754825833333,-0.0022289688691791154,-0.004681847623495772,-0.004660441010091554,0.008301484086870703,0.00832289070027492,0.010869619589412904,0.010891026202817122,0.0015908210827861868,0.0016122276961904047,0.0033322781887665798,0.0033536848021707977,0.0036526311013791446,0.0036740377147833625,-0.000751314623969046,-0.0007299080105648281,0.006768133077910132,0.00678953969131435,0.005504681409520984,0.005526088022925202,-0.00732206490711973,-0.007300658293715512,0.004677762664165641,0.004699169277569859,0.0004103998777766904,0.0004318064911809083,0.0032154291340935615,0.0032368357474977794,0.00096621391585483,0.0009876205292590479,0.029498523745983052,0.02951993035938727,-0.010417332634292231,-0.010395926020888013,,,0.016402260810153724,0.01642366742355794,-0.01281528137461263,-0.012793874761208412,0.011764839897007606,0.011786246510411824,0.0031846722674782058,0.0032060788808824237,0.011390421136471707,0.011411827749875925,0.014198673850477794,0.014220080463882012,-0.010325520354639739,-0.010304113741235521,0.006578962506223807,0.0066003691196280245,0.061320558038705064,0.06134196465210928,-0.0036069296069204393,-0.0035855229935162214,0.0010919203532486765,0.0011133269666528944,-0.01607719115072026,-0.016055784537316042,,,0.004739484242200609,0.004760890855604827,0.0,2.14066134042179e-05,,,0.0275449533187897,0.027566359932193918,-0.0036069296069204393,-0.0035855229935162214,,,0.032840698195348406,0.032862104808752624,-0.022471902354395445,-0.022450495740991228
2020-02-18,-2.1326821538214524e-05,-0.001636406208755492,-0.0016150793872172775,0.010124294743350193,0.010145821047549686,-0.01647189178291686,-0.016450365478717366,0.004972859614038372,0.004994385918237865,0.027852733265105734,0.027874259569305226,0.023186761546361012,0.023208287850560505,-0.0008222655221898911,-0.0008007392179903983,0.016009328380554022,0.016030854684753515,-0.018036043588513073,-0.01801451728431358,-0.001983399616635295,-0.0019618733124358023,0.009819460033907657,0.00984098633810715,-0.01441930430914451,-0.014397778004945017,0.0007693615398558507,0.0007908878440553435,0.0017872534467655576,0.0018087797509650505,-0.028815140458778754,-0.02879361415457926,-0.013814053698986695,-0.013792527394787202,-0.0074457838264371246,-0.007424257522237632,-0.014371260275079845,-0.014349733970880352,-0.011476715543149885,-0.011455189238950392,0.02060431583007416,0.020625842134273653,-0.01278210561340809,-0.012760579309208597,-0.008623946908308033,-0.00860242060410854,-0.018999474039475772,-0.01897794773527628,0.0053763706905287645,0.005397896994728257,0.006988549974260572,0.0070100762784600645,0.010869567779409728,0.01089109408360922,-0.01221726969765724,-0.012195743393457747,-0.015789548521132124,-0.01576802221693263,0.005041975050316561,0.005063501354516053,-0.020073059862394715,-0.020051533558195223,0.015279274578159141,0.015300800882358634,0.008277281326622754,0.008298807630822247,-0.022559493050367863,-0.02253796674616837,0.006410246574594547,0.00643177287879404,-0.0077220586851208806,-0.007700532380921388,0.0286532938761761,0.028674820180375593,-0.015788413514269628,-0.015766887210070135,,,-0.030123721474812903,-0.03010219517061341,-0.0029309886177049105,-0.0029094623135054176,-0.0038760762399312476,-0.0038545499357317548,-0.03809522097523421,-0.03807369467103472,-0.029961819101141374,-0.02994029279694188,-0.02149986454832764,-0.021478338244128148,0.00401288664161803,0.004034412945817523,-0.006535962652987837,-0.006514436348788344,-0.0296295214709138,-0.029607995166714307,-0.007239784908763314,-0.007218258604563821,0.0010904477397570833,0.0011119740439565762,0.0,2.1526304199492863e-05,,,-0.028301987082825053,-0.02828046077862556,-0.002421218636634914,-0.0023996923324354213,,,-0.005827493059591737,-0.0058059667553922445,-0.007239784908763314,-0.007218258604563821,,,-0.014308495424877887,-0.014286969120678394,0.0,2.1526304199492863e-05
2020-02-19,-2.14066134042179e-05,0.007775470847523058,0.007796877460927276,0.020881387243220084,0.0209027140647583,0.001620784257791108,0.0016421110793293225,0.009446560016827421,0.009467886838365636,0.030594469017260817,0.03061579583879903,0.0013779424769266857,0.0013992692984649002,0.005761351080442179,0.005782677901980393,0.015071916137442631,0.015093242958980846,0.005442170527996781,0.005463497349534996,0.008612048891832202,0.008633375713370417,0.01594722543993843,0.015968552261476643,0.005390100612152171,0.005411427433690386,-0.0007687700777250228,-0.0007474432561868083,0.007731208586828187,0.007752535408366401,0.007692202553983174,0.0077135293755213885,-0.043715869958314224,-0.04369454313677601,-0.009752680133106595,-0.00973135331156838,0.00040511085053762663,0.00042643767207584116,0.0011609652077797517,0.0011822920293179662,-0.02288015659438758,-0.022858829772849365,0.012947603245533124,0.012968930067071338,0.013048561135016179,0.013069887956554394,0.0071013234178498585,0.007122650239388073,0.01234067777749237,0.012362004599030585,0.01198748088199375,0.012008807703531965,0.017622614250398794,0.017643941071937008,0.014736826956978533,0.014758153778516747,-0.0045835710923649575,-0.004562244270826743,-0.005016681069528572,-0.004995354247990358,0.0018622292318977163,0.0018835560534359308,-0.008303106341847166,-0.008281779520308952,0.025654181932877274,0.025675508754415488,-0.10868650066495955,-0.10866517384342134,0.0,2.1326821538214524e-05,-0.0009726646906201841,-0.0009513378690819696,-0.0027855789573232315,-0.002764252135785017,0.010694510700452797,0.010715837521991012,,,-0.01719347796670334,-0.017172151145165127,0.009239677202573349,0.009261004024111563,0.005836642216657806,0.00585796903819602,-0.009900960883911347,-0.009879634062373133,0.0030669751475911333,0.003088301969129348,0.012263574262137977,0.012284901083676192,0.02078329422456182,0.020804621046100036,0.0013157925012448057,0.0013371193227830203,0.0167939172450029,0.016815244066541113,-0.01093896732323052,-0.010917640501692305,-0.0021788012345321794,-0.002157474412993965,0.009803950209020362,0.009825277030558577,,,-0.014562937538769583,-0.014541610717231368,-0.009709013641975961,-0.009687686820437746,,,0.0023446607178974066,0.002365987539435621,-0.01093896732323052,-0.010917640501692305,,,-0.017741843263250345,-0.01772051644171213,-0.015325586604314823,-0.015304259782776608
2020-02-20,-2.14066134042179e-05,-0.01513344592075272,-0.015112039307348502,-0.010840738650548909,-0.010819332037144691,-0.011866259872012397,-0.011844853258608179,-0.01648826106659207,-0.01646685445318785,-0.010178223574104917,-0.010156816960700699,-0.03822624288041676,-0.03820483626701254,-0.02318592025115085,-0.02316451363774663,-0.026321772919234543,-0.026300366305830325,-0.00541271361747131,-0.005391307004067092,-0.022659985806902094,-0.022638579193497876,-0.01148564806952046,-0.011464241456116242,-0.017360303862372084,-0.017338897248967866,-0.01615377802864204,-0.016132371415237823,-0.008852179721143938,-0.00883077310773972,-0.018538771117545427,-0.01851736450414121,0.034285641567533,0.034307048180937216,-0.0022725318781164905,-0.0022511252647122726,-0.004453593014287605,-0.004432186400883387,-0.013529010448678602,-0.013507603835274384,-0.006887097564165612,-0.006865690950761394,-0.003007455214875887,-0.002986048601471669,-0.0003902143368780253,-0.0003688077234738074,-0.0169870098614886,-0.016965603248084382,-0.013409329539864734,-0.013387922926460516,-0.015586014139788218,-0.015564607526384,-0.004696315903316761,-0.004674909289912543,-0.02100619265736281,-0.020984786043958592,-0.00230245875716939,-0.002281052143765172,0.0016806583501054462,0.001702064963509664,-0.006505593975249857,-0.006484187361845639,-0.002093245274126687,-0.0020718386607224692,-0.006503209717612202,-0.006481803104207984,0.014124276124319657,0.014145682737723875,-0.006369417040826497,-0.006348010427422279,0.041869547998071965,0.04189095461147618,-0.005586613608986046,-0.005565206995581828,-0.0026453370893053663,-0.0026239304759011484,,,-0.009593682279851357,-0.009572275666447139,-0.01165203109760704,-0.011630624484202823,-0.005802773503851499,-0.0057813668904472815,-0.010000069538749434,-0.009978662925345216,-0.003931097272642181,-0.003909690659237963,0.013629514758055405,0.013650921371459623,0.0649960937582621,0.06501750037166631,-0.014454767764298326,-0.014433361150894108,0.003002918050130976,0.003024324663535194,0.004608369195976181,0.004629775809380399,-0.006550112462439639,-0.006528705849035421,-0.0032362813796968926,-0.0032148747662926747,,,0.0164202678745744,0.01644167448797862,-0.0073527525921717185,-0.007331345978767501,,,0.004678352286962895,0.0046997589003671125,0.004608369195976181,0.004629775809380399,,,0.0016420349097674425,0.0016634415231716604,0.03112831132089222,0.03114971793429644
2020-02-21,-2.1446509936406954e-05,-0.004511107107793788,-0.004489660597857381,0.004962888900617246,0.004984295514021464,-0.022379837043963513,-0.022358430430559295,0.01314007260125849,0.013161479214662708,0.004284434021792682,0.0043058406351969,-0.028616847435092407,-0.02859544082168819,-0.009215356319272616,-0.009193949705868398,0.0064695685599704955,0.006490975173374713,-0.008843600976482291,-0.008822194363078073,0.0010079560931128828,0.0010293627065171007,0.0007747848430710302,0.0007961914564752481,-0.017407038693695975,-0.017385632080291757,0.004691157634034715,0.004712564247438933,-0.0020838712905676404,-0.0020624646771634225,0.001111162467793303,0.0011325690811975209,-0.0237243643143058,-0.023702957700901583,-0.0144271471868338,-0.014405740573429582,-0.027653479042658913,-0.027632072429254695,0.0011754602821716365,0.0011968668955758544,-0.006934750220982222,-0.006913343607578004,0.0,2.14066134042179e-05,0.01679028645152081,0.016811693064925026,-0.0009785343514286948,-0.0009571277380244769,-0.006177856179131025,-0.006156449565726807,0.0003166120966524577,0.0003380187100566756,0.008257101655333887,0.008278508268738105,-0.013510095559495117,-0.013488688946090899,-0.02538461130424252,-0.025363204690838304,-0.0033556769537185227,-0.003334270340314305,-0.02432183611126959,-0.024300429497865372,-0.0020974221184005826,-0.0020760155049963647,-0.03272917955199395,-0.03270777293858973,-0.016713008885516634,-0.016691602272112416,-0.012820573905149013,-0.012799167291744795,-0.05046744943386039,-0.05044604282045617,0.022471996799083183,0.0224934034124874,-0.010609413833129855,-0.010588007219725637,,,-0.01823358375806483,-0.018212177144660613,-0.011368468072375015,-0.011347061458970797,0.0019456751185191745,0.0019670817319233924,-0.08754206693260647,-0.08752066031920225,0.017320894516805962,0.01734230113021018,-0.02241048776571708,-0.022389081152312862,-0.019852950336660014,-0.019831543723255796,0.0026667437280685213,0.0026881503414727392,-0.004490891296660471,-0.004469484683256253,0.0018348536251631131,0.001856260238567331,-0.0021978610349054906,-0.0021764544215012727,-0.009740209822683643,-0.009718803209279425,,,-0.022617086663769936,-0.02259568005036572,0.0,2.14066134042179e-05,,,-0.01862626890014507,-0.018604862286740853,0.0018348536251631131,0.001856260238567331,,,-0.013114744409985502,-0.013093337796581284,-0.011320634834258936,-0.011299228220854718
